"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
253,1401311286000,1401311539000,323,"Lawrence St & Willoughby St",40.69236178,-73.98631746000001,314,"Cadman Plaza West & Montague St",40.693830000000005,-73.990539,18221,"Subscriber",1992,1
267,1401312189000,1401312456000,311,"Norfolk St & Broome St",40.7172274,-73.98802084,531,"Forsyth St & Broome St",40.71893904,-73.99266288,17272,"Subscriber",1989,1
2050,1401315737000,1401317787000,217,"Old Fulton St",40.702771590000005,-73.99383605,443,"Bedford Ave & S 9th St",40.70853074,-73.96408963,20567,"Subscriber",1978,1
131,1401318411000,1401318542000,456,"E 53 St & Madison Ave",40.7597108,-73.97402311,522,"E 51 St & Lexington Ave",40.75714758,-73.97207836,20085,"Subscriber",1966,1
522,1401319096000,1401319618000,318,"E 43 St & Vanderbilt Ave",40.75320159,-73.9779874,529,"W 42 St & 8 Ave",40.7575699,-73.99098507000001,19049,"Subscriber",1966,1
1953,1401319357000,1401321310000,447,"8 Ave & W 52 St",40.76370739,-73.9851615,445,"E 10 St & Avenue A",40.72740794,-73.98142006,18849,"Customer",,0
722,1401319862000,1401320584000,161,"LaGuardia Pl & W 3 St",40.72917025,-73.99810231000001,284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,16860,"Subscriber",1971,1
475,1401320699000,1401321174000,444,"Broadway & W 24 St",40.7423543,-73.98915076,375,"Mercer St & Bleecker St",40.72679454,-73.99695094,19857,"Subscriber",1965,1
685,1401321684000,1401322369000,337,"Old Slip & Front St",40.7037992,-74.00838676000001,534,"Water - Whitehall Plaza",40.70255065,-74.0127234,15287,"Subscriber",1963,2
246,1401321954000,1401322200000,465,"Broadway & W 41 St",40.75513557,-73.98658032,490,"8 Ave & W 33 St",40.751551,-73.993934,15956,"Subscriber",1968,1
727,1401321968000,1401322695000,457,"Broadway & W 58 St",40.76695317,-73.98169333,490,"8 Ave & W 33 St",40.751551,-73.993934,20293,"Subscriber",1978,1
216,1401322708000,1401322924000,428,"E 3 St & 1 Ave",40.72467721,-73.98783413,394,"E 9 St & Avenue C",40.72521311,-73.97768752,17350,"Subscriber",1986,1
1765,1401322832000,1401324597000,260,"Broad St & Bridge St",40.703651820000005,-74.01167797000001,368,"Carmine St & 6 Ave",40.73038599,-74.00214988,16002,"Subscriber",1979,1
577,1401324120000,1401324697000,463,"9 Ave & W 16 St",40.74206539,-74.00443172,496,"E 16 St & 5 Ave",40.737261860000004,-73.99238967000001,17296,"Customer",,0
382,1401324408000,1401324790000,483,"E 12 St & 3 Ave",40.73223272,-73.98889957,445,"E 10 St & Avenue A",40.72740794,-73.98142006,20184,"Customer",,0
410,1401324442000,1401324852000,523,"W 38 St & 8 Ave",40.75466591,-73.99138152,494,"W 26 St & 8 Ave",40.74734825,-73.99723551,20793,"Subscriber",1987,1
475,1401324489000,1401324964000,446,"W 24 St & 7 Ave",40.744876340000005,-73.99529885,475,"E 16 St & Irving Pl",40.73524276,-73.98758561,21281,"Subscriber",1977,2
304,1401324858000,1401325162000,377,"6 Ave & Canal St",40.72243797,-74.00566443,127,"Barrow St & Hudson St",40.73172428,-74.00674436,19153,"Subscriber",1987,1
1470,1401325924000,1401327394000,195,"Liberty St & Broadway",40.70905623,-74.01043382,388,"W 26 St & 10 Ave",40.749717753000006,-74.002950346,15297,"Subscriber",1983,1
1500,1401326181000,1401327681000,375,"Mercer St & Bleecker St",40.72679454,-73.99695094,508,"W 46 St & 11 Ave",40.76341379,-73.99667444,15356,"Subscriber",1968,1
756,1401327364000,1401328120000,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,462,"W 22 St & 10 Ave",40.74691959,-74.00451887,14676,"Subscriber",1975,1
1662,1401327678000,1401329340000,428,"E 3 St & 1 Ave",40.72467721,-73.98783413,391,"Clark St & Henry St",40.69760127,-73.99344559000001,17057,"Customer",,0
731,1401327943000,1401328674000,545,"E 23 St & 1 Ave",40.736502,-73.97809472,290,"2 Ave & E 58 St",40.76020258,-73.96478473,17798,"Subscriber",1989,1
532,1401330217000,1401330749000,116,"W 17 St & 8 Ave",40.741776030000004,-74.00149746,128,"MacDougal St & Prince St",40.72710258,-74.00297088,15163,"Subscriber",1974,2
1084,1401331179000,1401332263000,507,"E 25 St & 2 Ave",40.73912601,-73.97973776,410,"Suffolk St & Stanton St",40.72066442,-73.98517977,19166,"Subscriber",1983,2
1711,1401333292000,1401335003000,345,"W 13 St & 6 Ave",40.73649403,-73.99704374000001,336,"Sullivan St & Washington Sq",40.730477470000004,-73.99906065,20290,"Customer",,0
1150,1401334983000,1401336133000,347,"W Houston St & Hudson St",40.72873888,-74.00748842,445,"E 10 St & Avenue A",40.72740794,-73.98142006,20295,"Subscriber",1986,1
330,1401335304000,1401335634000,537,"Lexington Ave & E 24 St",40.740258780000005,-73.98409214,297,"E 15 St & 3 Ave",40.734232,-73.98692299999999,15621,"Subscriber",1969,1
371,1401336212000,1401336583000,347,"W Houston St & Hudson St",40.72873888,-74.00748842,2010,"Grand St & Greene St",40.721654810000004,-74.00234737,16807,"Subscriber",1956,1
636,1401336863000,1401337499000,449,"W 52 St & 9 Ave",40.76461837,-73.98789473000001,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,16566,"Subscriber",1990,1
860,1401337508000,1401338368000,290,"2 Ave & E 58 St",40.760202580000005,-73.96478473,476,"E 31 St & 3 Ave",40.74394314,-73.97966069,18575,"Subscriber",1985,1
511,1401338353000,1401338864000,489,"10 Ave & W 28 St",40.75066386,-74.00176802,334,"W 20 St & 7 Ave",40.74238787,-73.99726235,20852,"Subscriber",1959,1
616,1401339819000,1401340435000,479,"9 Ave & W 45 St",40.760192520000004,-73.9912551,462,"W 22 St & 10 Ave",40.74691959,-74.00451887,20821,"Subscriber",1971,1
353,1401340155000,1401340508000,402,"Broadway & E 22 St",40.7403432,-73.98955109,379,"W 31 St & 7 Ave",40.749156,-73.9916,17572,"Subscriber",1983,1
316,1401340661000,1401340977000,401,"Allen St & Rivington St",40.72019576,-73.98997825000001,428,"E 3 St & 1 Ave",40.72467721,-73.98783413,16328,"Subscriber",1987,1
486,1401341315000,1401341801000,490,"8 Ave & W 33 St",40.751551,-73.993934,488,"W 39 St & 9 Ave",40.75645824,-73.99372222,20856,"Subscriber",1988,1
506,1401341645000,1401342151000,504,"1 Ave & E 15 St",40.732218530000004,-73.98165557,266,"Avenue D & E 8 St",40.72368361,-73.97574813,18289,"Subscriber",1988,1
538,1401349229000,1401349767000,463,"9 Ave & W 16 St",40.74206539,-74.00443172,521,"8 Ave & W 31 St",40.75044999,-73.99481051000001,17723,"Subscriber",1973,1
1553,1401354426000,1401355979000,427,"Bus Slip & State St",40.701907,-74.013942,331,"Pike St & Monroe St",40.71173107,-73.99193043,15382,"Subscriber",1994,1
744,1401369642000,1401370386000,369,"Washington Pl & 6 Ave",40.73224119,-74.00026394,545,"E 23 St & 1 Ave",40.736502,-73.97809472,17966,"Subscriber",1960,1
306,1401373195000,1401373501000,327,"Vesey Pl & River Terrace",40.7153379,-74.01658354,329,"Greenwich St & N Moore St",40.72043411,-74.01020609,20249,"Subscriber",1978,1
289,1401373274000,1401373563000,475,"E 16 St & Irving Pl",40.73524276,-73.98758561,335,"Washington Pl & Broadway",40.72903917,-73.99404649,19123,"Subscriber",1956,2
845,1401376290000,1401377135000,490,"8 Ave & W 33 St",40.751551,-73.993934,545,"E 23 St & 1 Ave",40.736502,-73.97809472,18489,"Subscriber",1982,1
273,1401376888000,1401377161000,368,"Carmine St & 6 Ave",40.73038599,-74.00214988,284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,15476,"Subscriber",1966,1
91,1401376912000,1401377003000,249,"Harrison St & Hudson St",40.71870987,-74.0090009,146,"Hudson St & Reade St",40.71625008,-74.0091059,21202,"Subscriber",1996,2
429,1401377352000,1401377781000,476,"E 31 St & 3 Ave",40.74394314,-73.97966069,362,"Broadway & W 37 St",40.75172632,-73.98753523,19156,"Subscriber",1988,2
1635,1401377417000,1401379052000,397,"Fulton St & Clermont Ave",40.68415748,-73.96922273,387,"Centre St & Chambers St",40.71273266,-74.0046073,17369,"Subscriber",1982,1
987,1401377632000,1401378619000,462,"W 22 St & 10 Ave",40.74691959,-74.00451887,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,19222,"Subscriber",1955,1
1289,1401377966000,1401379255000,390,"Duffield St & Willoughby St",40.69221589,-73.98428439999999,473,"Rivington St & Chrystie St",40.72110063,-73.9919254,14954,"Subscriber",1953,1
442,1401381055000,1401381497000,327,"Vesey Pl & River Terrace",40.7153379,-74.01658354,328,"Watts St & Greenwich St",40.72405549,-74.00965965,16924,"Subscriber",1969,1
174,1401382462000,1401382636000,453,"W 22 St & 8 Ave",40.74475148,-73.99915362,334,"W 20 St & 7 Ave",40.74238787,-73.99726235,21041,"Subscriber",1965,1
419,1401384169000,1401384588000,536,"1 Ave & E 30 St",40.74144387,-73.97536082,518,"E 39 St & 2 Ave",40.74780373,-73.9734419,14652,"Subscriber",1959,1
708,1401388545000,1401389253000,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,489,"10 Ave & W 28 St",40.75066386,-74.00176802,19118,"Subscriber",1985,2
799,1401388814000,1401389613000,533,"Broadway & W 39 St",40.75299641,-73.98721619,345,"W 13 St & 6 Ave",40.73649403,-73.99704374,16403,"Subscriber",1985,2
501,1401389452000,1401389953000,468,"Broadway & W 55 St",40.7652654,-73.98192338,267,"Broadway & W 36 St",40.75097711,-73.98765428,21112,"Subscriber",1977,1
353,1401391272000,1401391625000,368,"Carmine St & 6 Ave",40.73038599,-74.00214988,251,"Mott St & Prince St",40.72317958,-73.99480012000001,14887,"Subscriber",1988,1
1127,1401392268000,1401393395000,236,"St Marks Pl & 2 Ave",40.7284186,-73.98713956,434,"9 Ave & W 18 St",40.74317449,-74.00366443,16358,"Subscriber",1990,1
464,1401393971000,1401394435000,537,"Lexington Ave & E 24 St",40.74025878,-73.98409214,267,"Broadway & W 36 St",40.75097711,-73.98765428,16138,"Subscriber",1991,1
260,1401394129000,1401394389000,410,"Suffolk St & Stanton St",40.72066442,-73.98517977,428,"E 3 St & 1 Ave",40.72467721,-73.98783413,21328,"Subscriber",1993,2
306,1401394290000,1401394596000,352,"W 56 St & 6 Ave",40.76340613,-73.97722479000001,499,"Broadway & W 60 St",40.76915505,-73.98191841,19988,"Subscriber",1976,1
1269,1401394611000,1401395880000,514,"12 Ave & W 40 St",40.76087502,-74.00277668,212,"W 16 St & The High Line",40.74334935,-74.00681753,16018,"Customer",,0
407,1401394883000,1401395290000,329,"Greenwich St & N Moore St",40.72043411,-74.01020609,327,"Vesey Pl & River Terrace",40.7153379,-74.01658354,21194,"Subscriber",1970,2
356,1401397456000,1401397812000,402,"Broadway & E 22 St",40.7403432,-73.98955109,497,"E 17 St & Broadway",40.73704984,-73.99009296,18978,"Customer",,0
691,1401398212000,1401398903000,316,"Fulton St & William St",40.709559580000004,-74.00653609,502,"Henry St & Grand St",40.714214999999996,-73.981346,20592,"Subscriber",1959,1
712,1401399948000,1401400660000,327,"Vesey Pl & River Terrace",40.7153379,-74.01658354,306,"Cliff St & Fulton St",40.708235020000004,-74.00530063000001,18494,"Subscriber",1961,2
804,1401401052000,1401401856000,493,"W 45 St & 6 Ave",40.7568001,-73.98291153,521,"8 Ave & W 31 St",40.75044999,-73.99481051000001,21392,"Subscriber",1969,1
302,1401402154000,1401402456000,493,"W 45 St & 6 Ave",40.7568001,-73.98291153,519,"E 42 St & Vanderbilt Ave",40.752416,-73.97837000000001,17751,"Subscriber",1961,1
727,1401402677000,1401403404000,293,"Lafayette St & E 8 St",40.73028666,-73.9907647,446,"W 24 St & 7 Ave",40.74487634,-73.99529885,18648,"Subscriber",1979,1
489,1401403910000,1401404399000,461,"E 20 St & 2 Ave",40.73587678,-73.98205027,252,"MacDougal St & Washington Sq",40.73226398,-73.99852205,15044,"Subscriber",1971,1
473,1401405142000,1401405615000,317,"E 6 St & Avenue B",40.72453734,-73.98185424,439,"E 4 St & 2 Ave",40.7262807,-73.98978041,19006,"Subscriber",1974,2
2108,1401406758000,1401408866000,461,"E 20 St & 2 Ave",40.73587678,-73.98205027,2006,"Central Park S & 6 Ave",40.76590936,-73.97634151,16926,"Subscriber",1970,1
459,1401406780000,1401407239000,457,"Broadway & W 58 St",40.76695317,-73.98169333,305,"E 58 St & 3 Ave",40.76095756,-73.96724467,18975,"Subscriber",1989,1
1335,1401406857000,1401408192000,300,"Shevchenko Pl & E 7 St",40.728145,-73.990214,532,"S 5 Pl & S 4 St",40.710451,-73.960876,17679,"Subscriber",1979,1
728,1401408137000,1401408865000,538,"W 49 St & 5 Ave",40.75795248,-73.97787642,488,"W 39 St & 9 Ave",40.75645824,-73.99372222,16975,"Subscriber",1977,2
573,1401408646000,1401409219000,362,"Broadway & W 37 St",40.75172632,-73.98753523,352,"W 56 St & 6 Ave",40.76340613,-73.97722479000001,16140,"Subscriber",1961,1
1360,1401408913000,1401410273000,306,"Cliff St & Fulton St",40.708235020000004,-74.00530063000001,490,"8 Ave & W 33 St",40.751551,-73.993934,19270,"Subscriber",1962,1
422,1401409418000,1401409840000,519,"E 42 St & Vanderbilt Ave",40.752416,-73.97837000000001,464,"E 56 St & 3 Ave",40.759345010000004,-73.96759673,15824,"Subscriber",1952,1
2689,1401410599000,1401413288000,388,"W 26 St & 10 Ave",40.749717753000006,-74.002950346,501,"FDR Drive & E 35 St",40.744219,-73.97121214,21102,"Customer",,0
472,1401411756000,1401412228000,242,"Flushing Ave & Carlton Ave",40.69788349,-73.97350332,430,"York St & Jay St",40.7014851,-73.98656928,15962,"Subscriber",1982,2
255,1401411875000,1401412130000,295,"Pike St & E Broadway",40.71406667,-73.99293911,291,"Madison St & Montgomery St",40.713125999999995,-73.984844,17784,"Subscriber",1981,1
3547,1401412041000,1401415588000,2006,"Central Park S & 6 Ave",40.76590936,-73.97634151,2006,"Central Park S & 6 Ave",40.76590936,-73.97634151,15569,"Customer",,0
193,1401412114000,1401412307000,237,"E 11 St & 2 Ave",40.730473090000004,-73.98672378,504,"1 Ave & E 15 St",40.732218530000004,-73.98165557,16149,"Subscriber",1988,1
1309,1401412272000,1401413581000,462,"W 22 St & 10 Ave",40.746919590000005,-74.00451887,308,"St James Pl & Oliver St",40.71307916,-73.99851193,18592,"Subscriber",1972,1
844,1401412865000,1401413709000,430,"York St & Jay St",40.7014851,-73.98656928,257,"Lispenard St & Broadway",40.71939226,-74.00247214,15962,"Subscriber",1982,1
664,1401413062000,1401413726000,448,"W 37 St & 10 Ave",40.756603590000005,-73.99790089999999,479,"9 Ave & W 45 St",40.760192520000004,-73.9912551,19466,"Subscriber",1978,1
702,1401413206000,1401413908000,496,"E 16 St & 5 Ave",40.737261860000004,-73.99238967000001,401,"Allen St & Rivington St",40.72019576,-73.98997825000001,18597,"Subscriber",1982,1
361,1401414349000,1401414710000,472,"E 32 St & Park Ave",40.7457121,-73.98194829,492,"W 33 St & 7 Ave",40.75019995,-73.99093085,18733,"Subscriber",1985,1
1359,1401414515000,1401415874000,497,"E 17 St & Broadway",40.737049840000005,-73.99009296,499,"Broadway & W 60 St",40.76915505,-73.98191841,18043,"Subscriber",1958,2
555,1401416699000,1401417254000,402,"Broadway & E 22 St",40.7403432,-73.98955109,433,"E 13 St & Avenue A",40.72955361,-73.98057249,14689,"Subscriber",1983,1
1348,1401416901000,1401418249000,368,"Carmine St & 6 Ave",40.73038599,-74.00214988,481,"S 3 St & Bedford Ave",40.71260486,-73.96264403,18983,"Subscriber",1987,1
1036,1401417660000,1401418696000,432,"E 7 St & Avenue A",40.72621788,-73.98379855,497,"E 17 St & Broadway",40.73704984,-73.99009296,16998,"Subscriber",1986,2
515,1401419983000,1401420498000,433,"E 13 St & Avenue A",40.72955361,-73.98057249,527,"E 33 St & 1 Ave",40.74315566,-73.97434726,21620,"Subscriber",1961,1
197,1401420280000,1401420477000,345,"W 13 St & 6 Ave",40.73649403,-73.99704374,247,"Perry St & Bleecker St",40.73535398,-74.00483091,20871,"Subscriber",1980,1
989,1401421452000,1401422441000,127,"Barrow St & Hudson St",40.73172428,-74.00674436,475,"E 16 St & Irving Pl",40.73524276,-73.98758561,20753,"Subscriber",1984,1
1247,1401422131000,1401423378000,461,"E 20 St & 2 Ave",40.73587678,-73.98205027,339,"Avenue D & E 12 St",40.72580614,-73.97422494,15740,"Subscriber",1991,2
1883,1401423088000,1401424971000,532,"S 5 Pl & S 4 St",40.710451,-73.960876,532,"S 5 Pl & S 4 St",40.710451,-73.960876,19465,"Customer",,0
770,1401430008000,1401430778000,151,"Cleveland Pl & Spring St",40.7218158,-73.99720307,487,"E 20 St & FDR Drive",40.73314259,-73.97573881,16321,"Subscriber",1981,1
471,1401430126000,1401430597000,293,"Lafayette St & E 8 St",40.730286660000004,-73.9907647,284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,16331,"Subscriber",1985,2
602,1401453390000,1401453992000,453,"W 22 St & 8 Ave",40.744751480000005,-73.99915362,519,"E 42 St & Vanderbilt Ave",40.752416,-73.97837000000001,19029,"Subscriber",1984,1
1679,1401459371000,1401461050000,519,"E 42 St & Vanderbilt Ave",40.752416000000004,-73.97837000000001,195,"Liberty St & Broadway",40.70905623,-74.01043382,21098,"Subscriber",1978,1
218,1401460526000,1401460744000,417,"Barclay St & Church St",40.71291224,-74.01020234,387,"Centre St & Chambers St",40.71273266,-74.0046073,21075,"Subscriber",1984,1
1010,1401461954000,1401462964000,236,"St Marks Pl & 2 Ave",40.728418600000005,-73.98713956,362,"Broadway & W 37 St",40.75172632,-73.98753523,20364,"Subscriber",1970,2
2032,1401462811000,1401464843000,545,"E 23 St & 1 Ave",40.736502,-73.97809472,260,"Broad St & Bridge St",40.70365182,-74.01167797000001,14978,"Subscriber",1964,2
256,1401463299000,1401463555000,387,"Centre St & Chambers St",40.71273266,-74.0046073,320,"Leonard St & Church St",40.717571,-74.005549,20033,"Subscriber",1965,2
162,1401463348000,1401463510000,495,"W 47 St & 10 Ave",40.762698820000004,-73.99301222,479,"9 Ave & W 45 St",40.760192520000004,-73.9912551,15843,"Subscriber",1984,2
869,1401463656000,1401464525000,438,"St Marks Pl & 1 Ave",40.727791260000004,-73.98564945,164,"E 47 St & 2 Ave",40.75323098,-73.97032517,15100,"Subscriber",1972,2
1881,1401464020000,1401465901000,361,"Allen St & Hester St",40.71605866,-73.99190759,2022,"E 59 St & Sutton Pl",40.75849116,-73.95920622,19740,"Subscriber",1974,1
344,1401464122000,1401464466000,267,"Broadway & W 36 St",40.75097711,-73.98765428,484,"W 44 St & 5 Ave",40.75500254,-73.98014437,17490,"Subscriber",1973,1
520,1401464986000,1401465506000,521,"8 Ave & W 31 St",40.75044999,-73.99481051000001,517,"E 41 St & Madison Ave",40.752140999999995,-73.979782,19539,"Subscriber",1968,1
102,1401465283000,1401465385000,195,"Liberty St & Broadway",40.70905623,-74.01043382,264,"Maiden Ln & Pearl St",40.70706456,-74.00731853,14803,"Subscriber",1990,1
657,1401465542000,1401466199000,2004,"6 Ave & Broome St",40.724399,-74.00470399999999,470,"W 20 St & 8 Ave",40.74345335,-74.00004031,19942,"Subscriber",1969,1
317,1401466987000,1401467304000,330,"Reade St & Broadway",40.714504510000005,-74.00562789,2004,"6 Ave & Broome St",40.724399,-74.00470399999999,18234,"Subscriber",1962,1
305,1401471814000,1401472119000,320,"Leonard St & Church St",40.717571,-74.005549,328,"Watts St & Greenwich St",40.72405549,-74.00965965,19121,"Subscriber",1984,1
614,1401472300000,1401472914000,382,"University Pl & E 14 St",40.73492695,-73.99200509,494,"W 26 St & 8 Ave",40.74734825,-73.99723551,15480,"Subscriber",1987,1
510,1401474175000,1401474685000,499,"Broadway & W 60 St",40.76915505,-73.98191841,362,"Broadway & W 37 St",40.75172632,-73.98753523,21068,"Subscriber",1975,1
1422,1401474225000,1401475647000,523,"W 38 St & 8 Ave",40.75466591,-73.99138152,335,"Washington Pl & Broadway",40.72903917,-73.99404649,17206,"Subscriber",1987,1
771,1401475839000,1401476610000,409,"DeKalb Ave & Skillman St",40.6906495,-73.95643107000001,390,"Duffield St & Willoughby St",40.69221589,-73.98428439999999,16158,"Subscriber",1995,1
